DUID,td,station,n_versions,quan_withheld,ws_escalation,piv_share,pex_share,nonsync_mean,directed_day
BARKIPS1,2022-01-01,bips,9,0,-0.185083789613406,0,0,331.181682682927,0
BARKIPS1,2022-01-02,bips,15,0,0,0,0,562.427052222222,0
BARKIPS1,2022-01-03,bips,11,6.55208333333333,0,0,0,686.552696180556,0
BARKIPS1,2022-01-04,bips,12,16.3229166666667,0,0,0,952.625498125,0
BARKIPS1,2022-01-05,bips,20,34.9722222222222,-0.0759913721586195,0,0,1088.47439399306,0
BARKIPS1,2022-01-06,bips,21,30.125,0,0,0,963.284354618056,0
BARKIPS1,2022-01-07,bips,13,21.3298611111111,0,0,0,876.425433958333,0
BARKIPS1,2022-01-08,bips,11,0,-0.0079641612742658,0,0,446.117651597222,0
BARKIPS1,2022-01-09,bips,13,0,0,0,0,454.707301840278,0
BARKIPS1,2022-01-10,bips,23,0.826388888888889,-0.216326530612245,0,0,758.005735659722,0
BARKIPS1,2022-01-11,bips,25,0,-0.151020408163265,0,0,826.217278368056,0
BARKIPS1,2022-01-12,bips,29,16.5486111111111,-0.120524307283889,0,0,852.147548541667,0
BARKIPS1,2022-01-13,bips,32,12.5138888888889,-0.0645097063215531,0,0,558.628941041667,0
BARKIPS1,2022-01-14,bips,28,22.1180555555556,-0.107250705160113,0,0,596.891511284722,0
BARKIPS1,2022-01-15,bips,26,0,-0.0372324539571927,0,0,394.056711527778,0
BARKIPS1,2022-01-16,bips,18,0,-0.00348432055749126,0,0,767.062451006945,0
BARKIPS1,2022-01-17,bips,19,10.5069444444444,-0.0222996515679442,0,0,422.447030659722,0
BARKIPS1,2022-01-18,bips,16,13.8263888888889,0,0,0,1110.51273038194,0
BARKIPS1,2022-01-19,bips,11,36.9444444444444,0,0,0,1274.40897340278,0
BARKIPS1,2022-01-20,bips,10,13.3611111111111,0,0,0,1433.94257145833,0
BARKIPS1,2022-01-21,bips,11,8.26388888888889,-0.0492118798739007,0,0,1426.89530788194,0
BARKIPS1,2022-01-22,bips,9,0,0,0,0,1280.35981475694,0
BARKIPS1,2022-01-23,bips,6,12.5729166666667,0,0,0,1021.21936444444,0
BARKIPS1,2022-01-24,bips,15,28.1805555555556,-0.0836236933797909,0,0,637.540980902778,0
BARKIPS1,2022-01-25,bips,23,7.57291666666667,-0.21486643437863,0,0,362.977289270833,0
BARKIPS1,2022-01-26,bips,18,1.41666666666667,-0.124240915878547,0,0,343.065230972222,0
BARKIPS1,2022-01-27,bips,18,32.9930555555556,-0.152314584370334,0,0,622.067301041667,0
BARKIPS1,2022-01-28,bips,22,24.7118055555556,-0.0185830429732868,0,0,604.149771527778,0
BARKIPS1,2022-01-29,bips,14,1.71180555555556,0,0,0,1086.11228236111,0
BARKIPS1,2022-01-30,bips,14,5.83333333333333,-0.0836236933797909,0,0,646.107431805556,0
BARKIPS1,2022-01-31,bips,22,15.8958333333333,-0.133797909407666,0,0,487.091627638889,0
BARKIPS1,2022-02-01,bips,6,21.3519163763066,0,0,0,1124.544495,0
BARKIPS1,2022-02-02,bips,15,24.3993055555556,0,0,0,1228.90723756944,0
BARKIPS1,2022-02-03,bips,17,42.09375,0,0,0,1095.77845392361,0
BARKIPS1,2022-02-04,bips,13,21.7430555555556,0,0,0,1088.33240163194,0
BARKIPS1,2022-02-05,bips,7,0,0,0,0,924.958478402778,0
BARKIPS1,2022-02-06,bips,4,0,0,0,0,1152.02329361111,0
BARKIPS1,2022-02-07,bips,11,0.677083333333333,-0.0112825618052099,0,0,1095.94764034722,0
BARKIPS1,2022-02-08,bips,26,15.5034722222222,-0.088667662186826,0,0,1006.95886152778,0
BARKIPS1,2022-02-09,bips,32,20.2256944444444,-0.0215032354405177,0,0,541.629987395833,0
BARKIPS1,2022-02-10,bips,20,18.0347222222222,0,0,0,696.851776111111,0
BARKIPS1,2022-02-11,bips,9,14.5381944444444,0,0,0,1092.34170260417,0
BARKIPS1,2022-02-12,bips,9,0,-0.0079641612742658,0,0,716.173200347222,0
BARKIPS1,2022-02-13,bips,7,0,-0.285714285714286,0,0,566.938453888889,0
BARKIPS1,2022-02-14,bips,9,17.4444444444444,-0.0939771030363364,0,0,633.275065625,0
BARKIPS1,2022-02-15,bips,18,22.8263888888889,-0.0354073336651733,0,0,961.577185104167,0
BARKIPS1,2022-02-16,bips,18,0,-0.070084619213539,0,0,557.927807777778,0
BARKIPS1,2022-02-17,bips,15,17.6944444444444,-0.0541562966650074,0,0,696.828522638889,0
BARKIPS1,2022-02-18,bips,14,18.8368055555556,0,0,0,908.222104965278,0
BARKIPS1,2022-02-19,bips,13,0,-0.0127426580388252,0,0,621.256307256944,0
BARKIPS1,2022-02-20,bips,17,0.472222222222222,-0.0159946905591505,0,0,599.180460868056,0
BARKIPS1,2022-02-21,bips,22,8.55902777777778,-0.0465405674464908,0,0,652.408492673611,0
BARKIPS1,2022-02-22,bips,22,31.7326388888889,-0.0238924838227974,0,0,898.591914375,0
BARKIPS1,2022-02-23,bips,23,24.7604166666667,-0.134328853492617,0,0,780.065360729167,0
BARKIPS1,2022-02-24,bips,18,30.625,0,0,0,1211.38398802083,0
BARKIPS1,2022-02-25,bips,7,52.7777777777778,0,0,0,1303.67876180556,0
BARKIPS1,2022-02-26,bips,6,0,0,0,0,882.213874097222,0
BARKIPS1,2022-02-27,bips,13,0,-0.0166251866600299,0,0,463.917358680556,0
BARKIPS1,2022-02-28,bips,24,80.0798611111111,-0.0169902107184338,0,0,727.881587152778,0
BARKIPS1,2022-03-01,bips,13,77.5609756097561,-0.0175211548033848,0,0,451.385821388889,0
BARKIPS1,2022-03-02,bips,22,15.3333333333333,-0.136983573917372,0,0,301.785417465278,0
BARKIPS1,2022-03-03,bips,18,15.1666666666667,-0.395321055251369,0,0,435.600773298611,0
BARKIPS1,2022-03-04,bips,28,22.1666666666667,-0.180471212875394,0,0,754.459825208333,0
BARKIPS1,2022-03-05,bips,21,0,0,0,0,1033.32603565972,0
BARKIPS1,2022-03-06,bips,4,0,0,0,0,1031.13238819444,0
BARKIPS1,2022-03-07,bips,11,13.9027777777778,-0.0509706321553012,0,0,978.363521979167,0
BARKIPS1,2022-03-08,bips,15,7.1875,0,0,0,1309.17445704861,0
BARKIPS1,2022-03-09,bips,12,35,-0.0294673967147835,0,0,1208.816375625,0
BARKIPS1,2022-03-10,bips,10,0,-0.089198606271777,0,0,937.119073194444,0
BARKIPS1,2022-03-11,bips,14,0.708333333333333,-0.0199104031856645,0,0,710.370819930556,0
BARKIPS1,2022-03-12,bips,13,0,0,0,0,719.348685625,0
BARKIPS1,2022-03-13,bips,10,9.03125,-0.128206404513025,0,0,727.966685833333,0
BARKIPS1,2022-03-14,bips,15,0,-0.111630993860959,0,0,930.582301319444,0
BARKIPS1,2022-03-15,bips,19,10.0833333333333,-0.138310934129749,0,0,749.763760625,0
BARKIPS1,2022-03-16,bips,23,2.59722222222222,-0.109905425584868,0,0,1020.36479635417,0
BARKIPS1,2022-03-17,bips,20,9.68055555555556,-0.201493280238925,0,0,628.902455833333,0
BARKIPS1,2022-03-18,bips,16,9.26736111111111,-0.0627841380454621,0,0,977.473556111111,0
BARKIPS1,2022-03-19,bips,16,4.78125,-0.0676953708312593,0,0,524.906675555556,0
BARKIPS1,2022-03-20,bips,14,17,-0.0708810353409657,0,0,497.333507326389,0
BARKIPS1,2022-03-21,bips,18,34.0104166666667,-0.126364692218351,0,0,286.984927986111,0
BARKIPS1,2022-03-22,bips,21,17,-0.147021735523478,0,0,506.377647361111,0
BARKIPS1,2022-03-23,bips,16,18.4375,-0.0852165256346441,0,0,835.855627256944,0
BARKIPS1,2022-03-24,bips,15,17,-0.0786460925833748,0,0,646.508507083333,0
BARKIPS1,2022-03-25,bips,16,17.6597222222222,-0.0215032354405177,0,0,812.775054409722,0
BARKIPS1,2022-03-26,bips,17,33.6909722222222,-0.0430064708810354,0.00347222222222222,0,707.563556527778,0
BARKIPS1,2022-03-27,bips,17,36,-0.108312593330015,0,0,440.199449513889,0
BARKIPS1,2022-03-28,bips,24,32.6076388888889,-0.0935788949726232,0,0,403.166144340278,0
BARKIPS1,2022-03-29,bips,32,19.1319444444444,-0.0455948232951717,0,0,451.057901909722,0
BARKIPS1,2022-03-30,bips,20,17,0,0,0,1062.29110128472,0
BARKIPS1,2022-03-31,bips,8,22.5,0,0,0,1352.39717708333,0
BARKIPS1,2022-04-01,bips,6,17,0.0786129085780654,0,0,1357.11874184028,0
BARKIPS1,2022-04-02,bips,20,11.4965277777778,-0.388269454123113,0,0,881.407723472222,0
BARKIPS1,2022-04-03,bips,33,36.5208333333333,-0.400116144018583,0,0,310.472617777778,0
BARKIPS1,2022-04-04,bips,36,30.4236111111111,-0.423792931806869,0,0,192.841192743056,0
BARKIPS1,2022-04-05,bips,28,25.375,-0.431325701012112,0,0,493.1683321875,0
BARKIPS1,2022-04-06,bips,24,24.3125,-0.423361539737846,0,0,696.225981284722,0
BARKIPS1,2022-04-07,bips,27,26.3125,-0.169006139040982,0,0,861.183139513889,0
BARKIPS1,2022-04-08,bips,23,17.625,-0.393827775012444,0,0,652.384806180556,0
BARKIPS1,2022-04-09,bips,24,10.2118055555556,-0.269819147171064,0,0,460.336067430556,0
BARKIPS1,2022-04-10,bips,27,18.875,-0.395138543222167,0,0,656.526112222222,0
BARKIPS1,2022-04-11,bips,29,22.9479166666667,-0.340152646424423,0,0,743.796071805556,0
BARKIPS1,2022-04-12,bips,31,29.7777777777778,-0.234212709474034,0,0,779.2164428125,0
BARKIPS1,2022-04-13,bips,32,30.6354166666667,-0.148631159780986,0,0,873.8786128125,0
BARKIPS1,2022-04-14,bips,35,32.5034722222222,-0.136054421768708,0,0,657.736211215278,0
BARKIPS1,2022-04-15,bips,31,35.9444444444444,-0.228770532603285,0,0,285.681282291667,0
BARKIPS1,2022-04-16,bips,25,26.1597222222222,-0.219346275095404,0,0,402.555472465278,0
BARKIPS1,2022-04-17,bips,27,16.7847222222222,-0.223792931806869,0,0,910.2732553125,0
BARKIPS1,2022-04-18,bips,31,28.9201388888889,-0.545296167247387,0,0,358.1385415625,0
BARKIPS1,2022-04-19,bips,32,27.0520833333333,-0.420939107350257,0,0,703.791404930556,0
BARKIPS1,2022-04-20,bips,39,19.875,-0.551003816160611,0,0,470.709134861111,0
BARKIPS1,2022-04-21,bips,51,5.51041666666667,-0.668657706985233,0,0,449.458565451389,0
BARKIPS1,2022-04-22,bips,42,2.54513888888889,-0.474597643935623,0,0,889.751911944445,0
BARKIPS1,2022-04-23,bips,26,-0.659722222222222,-0.530993860959018,0,0,940.489065798611,0
BARKIPS1,2022-04-24,bips,29,1.90277777777778,-0.225485316077651,0,0,1114.43637409722,0
BARKIPS1,2022-04-25,bips,32,30.7083333333333,-0.2077318732371,0,0,1026.89273454861,0
BARKIPS1,2022-04-26,bips,32,14.4027777777778,-0.527526132404181,0,0,970.887612569444,0
BARKIPS1,2022-04-27,bips,29,4.37152777777778,-0.484171229467397,0,0,220.176651909722,0
BARKIPS1,2022-04-28,bips,26,2.19097222222222,-0.438427078148333,0,0,1133.14104961806,0
BARKIPS1,2022-04-29,bips,27,3.56944444444444,-0.631259333001493,0,0,662.894119444444,0
BARKIPS1,2022-04-30,bips,24,-7.80208333333333,-0.362667994026879,0,0,784.239941875,0
BARKIPS1,2022-05-01,bips,14,5.96864111498258,-0.357789945246391,0,0,283.817964826389,0
BARKIPS1,2022-05-02,bips,25,1.67361111111111,-0.478115148498424,0,0,245.779256701389,0
BARKIPS1,2022-05-03,bips,28,1.81944444444444,-0.267429898788784,0,0,801.755054930556,0
BARKIPS1,2022-05-04,bips,28,0.149305555555556,-0.623776339804214,0,0,757.001815347222,0
BARKIPS1,2022-05-05,bips,24,1.27777777777778,-0.606570433051269,0,0,594.371464444444,0
BARKIPS1,2022-05-06,bips,27,3.84027777777778,-0.590973950555832,0,0,356.442971944444,0
BARKIPS1,2022-05-07,bips,29,-4.73611111111111,-0.39883855981417,0,0,394.584201736111,0
BARKIPS1,2022-05-08,bips,23,3.07291666666667,-0.536917205906753,0,0,227.002736319444,0
BARKIPS1,2022-05-09,bips,18,-0.625,-0.456280073004812,0,0,522.254444652778,0
BARKIPS1,2022-05-10,bips,28,46.9861111111111,-0.239936950389912,0,0,786.096475972222,0
BARKIPS1,2022-05-11,bips,24,22.6111111111111,0,0,0,771.049372743056,0
BARKIPS1,2022-05-12,bips,9,0,0,0,0,200.540612256944,0
BARKIPS1,2022-05-13,bips,10,40.3333333333333,0,0,0,557.523984340278,0
BARKIPS1,2022-05-14,bips,20,0.25,-0.134594325535092,0,0,997.772623125,0
BARKIPS1,2022-05-15,bips,20,-9.15972222222222,-0.0159283225485316,0,0,956.918707881944,0
BARKIPS1,2022-05-16,bips,20,-5.375,-0.0763563962170234,0,0,951.560861111111,0
BARKIPS1,2022-05-17,bips,44,-7.22916666666667,-0.199352911896466,0,0,430.055761180556,0
BARKIPS1,2022-05-18,bips,52,-9.11805555555556,-0.21957856313257,0,0,391.858740034722,0
BARKIPS1,2022-05-19,bips,37,-0.0694444444444445,-0.17624025219844,0,0,714.963484027778,0
BARKIPS1,2022-05-20,bips,37,-2.29513888888889,-0.0196117471378796,0,0,1327.75557517361,0
BARKIPS1,2022-05-21,bips,36,-1.12152777777778,0.0171561307449809,0,0,1218.95517829861,0
BARKIPS1,2022-05-22,bips,22,1.72569444444444,0.0902273104363697,0,0,991.885672326389,0
BARKIPS1,2022-05-23,bips,19,1.125,-0.00534262485481996,0,0,802.664430833333,0
BARKIPS1,2022-05-24,bips,20,0,0.0344781815165091,0,0,1144.66276211806,0
BARKIPS1,2022-05-25,bips,28,2.22916666666667,0.0220341795254687,0,0,1171.69289444444,0
BARKIPS1,2022-05-26,bips,36,-4.22916666666667,-0.000365024058403884,0,0,321.602712777778,0
BARKIPS1,2022-05-27,bips,29,-4.22916666666667,-0.193794591007135,0,0,174.981316527778,0
BARKIPS1,2022-05-28,bips,21,-9.02777777777778,-0.138576406172225,0,0,403.403007881945,0
BARKIPS1,2022-05-29,bips,17,-3.24305555555556,-0.141762070681931,0,0,896.842958645834,0
BARKIPS1,2022-05-30,bips,23,-4.22916666666667,-0.150257176041148,0,0,1616.75087739583,0
BARKIPS1,2022-05-31,bips,28,-3.47916666666667,-0.072341131574581,0,0,1727.99452208333,0
BARKIPS1,2022-06-01,bips,18,-2.29965156794425,-0.0420109507217522,0,0,399.644757777778,0
BARKIPS1,2022-06-02,bips,32,0.916666666666667,-0.29732868757259,0,0,325.138694375,0
BARKIPS1,2022-06-03,bips,31,0,-0.289530446324871,0,0,1084.87746465278,0
BARKIPS1,2022-06-04,bips,29,-4.4375,-0.0438028870084619,0,0,1499.11876597222,0
BARKIPS1,2022-06-05,bips,24,-0.361111111111111,0.241579558652729,0.0138888888888889,0.135416666666667,1700.47652416667,0
BARKIPS1,2022-06-06,bips,38,22.8993055555556,0.21216193794591,0,0,1427.60665138889,0
BARKIPS1,2022-06-07,bips,39,9.50347222222222,0.184602621536419,0,0,1072.64729961806,0
BARKIPS1,2022-06-08,bips,25,-4.31944444444444,0.0703500912560146,0,0,305.861784930556,0
BARKIPS1,2022-06-09,bips,23,-146.354166666667,0.184005309440849,0,0,758.110999895833,0
BARKIPS1,2022-06-10,bips,24,-146.166666666667,-0.242906918865107,0,0,628.256897569444,0
BARKIPS1,2022-06-11,bips,24,-146.666666666667,-0.138045462087274,0,0,389.592412569444,0
BARKIPS1,2022-06-12,bips,20,-145.979166666667,-0.213704994192799,0,0,361.112914270833,0
BARKIPS1,2022-06-13,bips,26,-154.670138888889,-0.220607267297163,0,0,645.417291701389,0
BARKIPS1,2022-06-14,bips,28,-163.666666666667,-0.0557491289198606,0,0,3923.09947857639,0
BARKIPS1,2022-06-15,bips,30,-67.9166666666667,-0.185996349759416,0,0,4963.50808427083,0
BARKIPS1,2022-06-16,bips,42,45.8506944444445,-0.0772025883524141,0,0,439.618936597222,1
BARKIPS1,2022-06-17,bips,33,-0.472222222222222,-0.0525634644101544,0,0,215.169329548611,1
BARKIPS1,2022-06-18,bips,28,80.0833333333333,-0.0070516011282562,0,0,977.856988298611,1
BARKIPS1,2022-06-19,bips,28,7.95833333333333,0,0,0,1673.93179663194,0
BARKIPS1,2022-06-20,bips,22,34.5555555555556,-0.070084619213539,0,0,1286.43835621528,0
BARKIPS1,2022-06-21,bips,25,11.7881944444444,-0.121851667496267,0,0,643.427679340278,0
BARKIPS1,2022-06-22,bips,30,85.8541666666667,-0.119462419113987,0,0,1096.11823649306,0
BARKIPS1,2022-06-23,bips,39,37.1041666666667,-0.130446324871412,0,0,1724.86634125,0
BARKIPS1,2022-06-24,bips,38,40.5868055555556,-0.220607267297163,0,0,722.471556631944,0
BARKIPS1,2022-06-25,bips,29,8.53472222222222,-0.136983573917372,0,0,433.962702569445,0
BARKIPS1,2022-06-26,bips,29,35.6180555555556,-0.237597478015597,0,0,574.097688645833,0
BARKIPS1,2022-06-27,bips,39,36.4340277777778,-0.285249709639954,0,0,406.773815625,0
BARKIPS1,2022-06-28,bips,42,36.9513888888889,-0.168674298987888,0,0,626.388338368056,0
BARKIPS1,2022-06-29,bips,37,35.7256944444444,-0.202322880371661,0,0,659.756598125,0
BARKIPS1,2022-06-30,bips,36,34.3506944444444,-0.202621536419446,0,0,878.148747118056,0
BARKIPS1,2022-07-01,bips,26,17.7351916376307,-0.249112327857972,0,0,513.950134027778,0
BARKIPS1,2022-07-02,bips,44,23.9479166666667,-0.244897959183674,0,0,419.700925208333,0
BARKIPS1,2022-07-03,bips,30,12.8090277777778,-0.12994856479177,0,0,863.168005069445,0
BARKIPS1,2022-07-04,bips,24,1.78472222222222,-0.131408661025386,0,0,1148.15460152778,0
BARKIPS1,2022-07-05,bips,29,2.18402777777778,-0.195652895304463,0,0,815.4803071875,0
BARKIPS1,2022-07-06,bips,28,5.34027777777778,-0.210253857640617,0,0,390.504257083333,0
BARKIPS1,2022-07-07,bips,25,5.48958333333333,-0.0832254853160777,0,0,463.498960277778,0
BARKIPS1,2022-07-08,bips,24,12.2152777777778,-0.18397212543554,0,0,494.673185486111,0
BARKIPS1,2022-07-09,bips,23,17.0347222222222,-0.254056744649079,0,0,288.990119652778,0
BARKIPS1,2022-07-10,bips,24,28.2743055555556,-0.177202588352414,0,0,897.9757821875,0
BARKIPS1,2022-07-11,bips,27,30.8402777777778,-0.215165090426415,0,0,1101.22011381944,0
BARKIPS1,2022-07-12,bips,26,17.5763888888889,-0.377069852331176,0,0,741.002042083333,0
BARKIPS1,2022-07-13,bips,23,26.3333333333333,-0.227775012444002,0,0,299.259204618056,0
BARKIPS1,2022-07-14,bips,33,22.4895833333333,-0.437862950058072,0,0,167.657341909722,0
BARKIPS1,2022-07-15,bips,32,13.4479166666667,-0.254753608760577,0,0,1118.98110368056,0
BARKIPS1,2022-07-16,bips,21,17,-0.0788451966152315,0,0,1768.04470590278,0
BARKIPS1,2022-07-17,bips,14,-53.6840277777778,0,0,0,1505.28200982639,0
BARKIPS1,2022-07-18,bips,18,-51.5833333333333,-0.187954206072673,0,0,328.076998090278,0
BARKIPS1,2022-07-19,bips,27,-51.8958333333333,-0.191139870582379,0,0,682.335452569445,0
BARKIPS1,2022-07-20,bips,33,16.4270833333333,-0.215828770532603,0,0,717.532984930556,0
BARKIPS1,2022-07-21,bips,33,13.5590277777778,-0.261871577899453,0,0,1025.3890559375,0
BARKIPS1,2022-07-22,bips,28,1.88194444444444,-0.130695204911233,0,0,1616.81290461806,0
BARKIPS1,2022-07-23,bips,28,21.9548611111111,-0.114883026381284,0,0,675.347001770833,0
BARKIPS1,2022-07-24,bips,25,0.930555555555556,-0.0927161108345778,0,0,1147.03033350694,0
BARKIPS1,2022-07-25,bips,21,0,-0.147735191637631,0,0,1449.75771232639,0
BARKIPS1,2022-07-26,bips,24,0,-0.173751451800232,0,0,988.544355,0
BARKIPS1,2022-07-27,bips,27,0.135416666666667,-0.271710635473702,0,0,460.601720833333,0
BARKIPS1,2022-07-28,bips,30,6.06944444444445,-0.321221171395387,0,0,231.962093229167,0
BARKIPS1,2022-07-29,bips,24,0,-0.21901443504231,0,0,795.073742638889,0
BARKIPS1,2022-07-30,bips,22,-0.15625,-0.0501078480172557,0,0,1603.29694118056,1
BARKIPS1,2022-07-31,bips,24,0.885416666666667,-0.0773851003816161,0,0,1481.83207954861,1
BARKIPS1,2022-08-01,bips,14,9.59581881533101,-0.282395885183342,0,0,1140.30048559028,0
BARKIPS1,2022-08-02,bips,28,7.43055555555556,-0.0947071511531442,0,0,1842.58287663194,0
BARKIPS1,2022-08-03,bips,26,2.18402777777778,-0.00066368010618878,0,0,1509.69267232639,0
BARKIPS1,2022-08-04,bips,23,6.08333333333333,-0.115281234444998,0,0,1407.09459083333,0
BARKIPS1,2022-08-05,bips,22,0.75,-0.248282727725236,0,0,1438.61213680556,0
BARKIPS1,2022-08-06,bips,19,-12.21875,-0.569902107184337,0,0,1136.56654736111,0
BARKIPS1,2022-08-07,bips,16,-0.434027777777778,-0.623477683756429,0,0,436.804560243056,0
BARKIPS1,2022-08-08,bips,14,-14.7430555555556,-0.636933797909408,0,0,143.8448440625,0
BARKIPS1,2022-08-09,bips,14,-14.7430555555556,-0.50832918533267,0,0,828.574398055556,0
BARKIPS1,2022-08-10,bips,28,-8.48611111111111,-0.355201592832255,0,0,1669.70839597222,0
BARKIPS1,2022-08-11,bips,34,8.99652777777778,-0.306968641114983,0,0,1515.94367541667,0
BARKIPS1,2022-08-12,bips,29,-3.76388888888889,-0.415032354405177,0,0,1338.32640770833,0
BARKIPS1,2022-08-13,bips,27,-14.3958333333333,-0.220441347270616,0,0,1286.42960694444,0
BARKIPS1,2022-08-14,bips,23,-0.517361111111111,-0.182445661191306,0,0,631.992543125,0
BARKIPS1,2022-08-15,bips,21,0.78125,-0.258835241413639,0,0,884.355909652778,0
BARKIPS1,2022-08-16,bips,22,-6.90277777777778,-0.43237099717936,0,0,436.857701527778,0
BARKIPS1,2022-08-17,bips,28,-9.78472222222222,-0.323461091753775,0,0,1578.97612003472,0
BARKIPS1,2022-08-18,bips,29,-8.60416666666667,-0.273801227808197,0,0,1290.28400684028,0
BARKIPS1,2022-08-19,bips,25,3.15625,-0.216857474697196,0,0,1309.20977319444,0
BARKIPS1,2022-08-20,bips,22,-16.3993055555556,-0.644632487141198,0,0,655.726632638889,0
BARKIPS1,2022-08-21,bips,24,-11.4583333333333,-0.457026713124274,0,0,379.268103333333,0
BARKIPS1,2022-08-22,bips,27,-8.02083333333333,-0.202422432387589,0,0,1552.86108361111,0
BARKIPS1,2022-08-23,bips,26,-7.16319444444445,-0.429998340799735,0,0,1203.24325996528,0
BARKIPS1,2022-08-24,bips,26,-8.62152777777778,-0.275062220009955,0,0,665.638124791667,0
BARKIPS1,2022-08-25,bips,27,0,-0.46470881035341,0,0,231.361779548611,0
BARKIPS1,2022-08-26,bips,30,2.65625,-0.31690725070516,0,0,156.482398541667,0
BARKIPS1,2022-08-27,bips,26,-4.72222222222222,-0.266301642608263,0,0,718.419707291667,0
BARKIPS1,2022-08-28,bips,23,9.58333333333333,-0.0380288700846192,0,0,1385.53188177083,0
BARKIPS1,2022-08-29,bips,30,0,-0.231906421105027,0,0,1222.90259888889,0
BARKIPS1,2022-08-30,bips,36,1.92361111111111,-0.294192799070848,0,0,860.462868888889,0
BARKIPS1,2022-08-31,bips,36,43.4583333333333,-0.354571096731375,0,0,303.765442604167,0
BARKIPS1,2022-09-01,bips,24,38.3797909407665,-0.396864111498258,0,0,404.432020590278,0
BARKIPS1,2022-09-02,bips,37,30.4652777777778,-0.271179691388751,0,0,1141.99982628472,0
BARKIPS1,2022-09-03,bips,31,5.73263888888889,-0.212410817985731,0,0,1174.61916857639,0
BARKIPS1,2022-09-04,bips,26,12.34375,0,0,0,914.070195034722,0
BARKIPS1,2022-09-05,bips,17,8.77777777777778,-0.318068690890991,0,0,703.634639027778,0
BARKIPS1,2022-09-06,bips,26,15.1597222222222,-0.445959847353576,0,0,716.809232222222,0
BARKIPS1,2022-09-07,bips,39,29.875,-0.266699850671976,0,0,1019.816809375,0
BARKIPS1,2022-09-08,bips,37,22.6527777777778,-0.133997013439522,0,0,1145.83268677083,0
BARKIPS1,2022-09-09,bips,27,23.2291666666667,-0.281350589016094,0,0,1524.8234221875,0
BARKIPS1,2022-09-10,bips,25,14.6701388888889,-0.27237431557989,0,0,515.953675277778,0
BARKIPS1,2022-09-11,bips,32,29.7951388888889,-0.343139206902273,0,0,310.947399305556,0
BARKIPS1,2022-09-12,bips,33,-1.14583333333333,-0.460461257673801,0,0,293.106398611111,0
BARKIPS1,2022-09-13,bips,28,25.6493055555556,-0.295437199269952,0,0,1080.64001864583,0
BARKIPS1,2022-09-14,bips,26,27.2430555555556,-0.0959681433549029,0,0,1671.63479239583,0
BARKIPS1,2022-09-15,bips,20,29.7152777777778,-0.407765057242409,0.00347222222222222,0,1014.59375795139,0
BARKIPS1,2022-09-16,bips,19,33.9548611111111,-0.135407333665173,0,0,1525.70150642361,0
BARKIPS1,2022-09-17,bips,20,9.32291666666667,-0.103218848515016,0,0,1507.40557045139,1
BARKIPS1,2022-09-18,bips,17,24.6736111111111,-0.30741662518666,0,0,1273.63055430556,0
BARKIPS1,2022-09-19,bips,21,9.38541666666667,-0.257872905259665,0,0,420.568296423611,0
BARKIPS1,2022-09-20,bips,28,17.8958333333333,-0.183739837398374,0,0,1475.55849170139,0
BARKIPS1,2022-09-21,bips,24,34.9097222222222,-0.194026879044301,0,0,1315.99380364583,0
BARKIPS1,2022-09-22,bips,21,17.1736111111111,-0.337000165920027,0,0,189.945210798611,0
BARKIPS1,2022-09-23,bips,35,4.89583333333333,-0.411680769868923,0,0,418.587582986111,0
BARKIPS1,2022-09-24,bips,38,-5.25,-0.2629168740667,0,0,361.528770625,0
BARKIPS1,2022-09-25,bips,34,-0.375,-0.224108179857309,0,0,411.717898541667,0
BARKIPS1,2022-09-26,bips,38,-7.32291666666667,-0.260195785631326,0,0,781.049757083333,0
BARKIPS1,2022-09-27,bips,31,4.25,-0.155599800895968,0,0,1276.62118204861,0
BARKIPS1,2022-09-28,bips,26,-4.75,-0.182611581217853,0,0,735.4618478125,0
BARKIPS1,2022-09-29,bips,22,-6.125,-0.211050273768044,0,0,604.522999826389,0
BARKIPS1,2022-09-30,bips,20,-4.77777777777778,-0.313588850174216,0,0,607.384390243056,0
BARKIPS1,2022-10-01,bips,14,4.29268292682927,-0.235905093744815,0,0,461.050118854167,0
BARKIPS1,2022-10-02,bips,27,14.8958333333333,-0.0624522979923677,0,0,652.3316984375,0
BARKIPS1,2022-10-03,bips,30,29.7083333333333,-0.150655384104861,0,0,805.977937534722,0
BARKIPS1,2022-10-04,bips,34,62.0381944444445,-0.114683922349428,0,0,1491.63466,0
BARKIPS1,2022-10-05,bips,40,24.78125,-0.185100381616061,0,0,536.980639895833,0
BARKIPS1,2022-10-06,bips,31,2.83333333333333,-0.185830429732869,0,0,538.221854340278,0
BARKIPS1,2022-10-07,bips,19,-16.8888888888889,-0.119462419113987,0,0,951.028429236111,0
BARKIPS1,2022-10-08,bips,34,-18.9201388888889,-0.2077318732371,0,0,444.845272430556,0
BARKIPS1,2022-10-09,bips,46,-4.32638888888889,-0.200165920026547,0,0,248.313438854167,0
BARKIPS1,2022-10-10,bips,32,0.388888888888889,-0.15131906421105,0,0,859.302242291667,0
BARKIPS1,2022-10-11,bips,20,-5.35763888888889,-0.0743321718931476,0,0,1409.85334677083,0
BARKIPS1,2022-10-12,bips,28,9.17361111111111,-0.334511365521819,0,0,407.480038854167,0
BARKIPS1,2022-10-13,bips,30,10.8611111111111,-0.158370665339306,0,0,765.1139609375,0
