term,estimate,std.error,statistic,p.value,nobs,model
ess_hourTRUE,64.6566497512038,76.540021384718,0.844743032226447,0.403991893199469,26499,"within-day, all units"
ess_hourTRUE,-4.30906743101987e-30,3.20384313162949e-30,-1.34496829400891,0.187538903551404,14229,"within-day, PPCCGT"
ess_hourTRUE,117.910625257765,136.667339650172,0.862756424172608,0.394691534518621,12270,"within-day, Torrens"
