DUID,cal_day,grp,churn_ma,churn_band,net_ma,deep_ma,shal_ma,net_cheap,gross_cheap,net_top,gross_expexp,recv_price,total,changed,ma_share,rewrite_type
PPCCGT,2022-01-02,quiet,4925.91666666667,11158.3333333333,-3404.91666666667,3326.33333333333,760.5,-3636.58333333333,5988.75,3636.58333333333,5169.58333333333,15080.37,16084.25,TRUE,0.306257156327878,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-03,quiet,5323.25,11554.6666666667,-5323.25,4746.25,0,-5769.83333333333,5784.83333333333,5769.83333333333,5769.83333333333,15080.37,16877.9166666667,TRUE,0.315397338731577,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-08,quiet,2721.91666666667,6085.33333333333,-2721.91666666667,905.666666666667,0,-2790.16666666667,3295.16666666667,2790.16666666667,2790.16666666667,15080.37,8807.25,TRUE,0.30905409369175,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-09,quiet,2201.66666666667,5528.16666666667,2170.66666666667,0,2186.16666666667,2175.08333333333,3324.08333333333,-2175.08333333333,2204.08333333333,15080.37,7729.83333333333,TRUE,0.284827184717221,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-10,quiet,3922.41666666667,10677,2985.41666666667,0,3453.91666666667,3299.75,6544.25,-3299.75,4132.75,15080.37,14599.4166666667,TRUE,0.268669410307489,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-11,quiet,1752,6392.66666666667,281,0,1016.5,271.833333333333,4716.83333333333,-271.833333333333,1675.83333333333,15080.37,8144.66666666667,TRUE,0.215110092494066,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-12,quiet,604.5,2556.33333333333,597.5,0,601,544.5,1954.16666666667,-544.5,602.166666666667,15080.37,3160.83333333333,TRUE,0.191247034010018,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-13,quiet,4639.16666666667,10684,-2530.16666666667,2504.58333333333,1054.5,-2617.66666666667,5773.33333333333,2617.66666666667,4910.66666666667,15080.37,15323.1666666667,TRUE,0.302755087612439,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-14,quiet,1689.5,4920,734.5,286.166666666667,1212,885.833333333333,3480.83333333333,-885.833333333333,1439.16666666667,15080.37,6609.5,TRUE,0.255616915046524,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-15,quiet,2279.08333333333,5854,-2279.08333333333,605.5,0,-2342,3512,2342,2342,15080.37,8133.08333333333,TRUE,0.280223777370206,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-16,quiet,564.333333333333,1827.33333333333,57.3333333333333,247,310.833333333333,-337.833333333333,1308.33333333333,337.833333333333,519,15080.37,2391.66666666667,TRUE,0.23595818815331,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-17,quiet,619.833333333333,2249,510.166666666667,0,565,677.5,1365.5,-677.5,883.5,15080.37,2868.83333333333,TRUE,0.216057630860396,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-22,quiet,2853.83333333333,6550,-2853.83333333333,1150.91666666667,0,-3072.5,3477.5,3072.5,3072.5,15080.37,9403.83333333333,TRUE,0.303475533027312,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-23,quiet,3610,8261.66666666667,3610,0,3610,3783.33333333333,4478.33333333333,-3783.33333333333,3783.33333333333,0,11871.6666666667,TRUE,0.304085357293275,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-24,quiet,5898.08333333333,13548.5,5894.41666666667,0,5896.25,6229.91666666667,7314.25,-6229.91666666667,6234.25,15080.37,19446.5833333333,TRUE,0.303296637369889,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-25,quiet,1859.83333333333,5750.66666666667,-1824.83333333333,0,17.5,-1841.58333333333,3878.08333333333,1841.58333333333,1872.58333333333,15080.37,7610.5,TRUE,0.24437728576747,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-26,quiet,90.5,1556,-67.5,0,11.5,-68,1473,68,83,15080.37,1646.5,TRUE,0.0549650774369876,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-27,quiet,1844.33333333333,4543.83333333333,1791.33333333333,0,1817.83333333333,1792.58333333333,2707.25,-1792.58333333333,1836.58333333333,15080.37,6388.16666666667,TRUE,0.288710897753659,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-28,quiet,270.5,3097,270.5,0,270.5,293.5,2803.5,-293.5,293.5,0,3367.5,TRUE,0.0803266518188567,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-29,quiet,7513.91666666667,16976.8333333333,-7513.91666666667,5927,0,-7682.41666666667,9293.41666666667,7682.41666666667,7683.41666666667,15080.37,24490.75,TRUE,0.306806311226347,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-30,quiet,1833.5,5091.66666666667,1760.16666666667,0,1796.83333333333,1552.83333333333,3467.5,-1552.83333333333,1624.16666666667,15080.37,6925.16666666667,TRUE,0.264758970903227,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-01-31,quiet,5538.25,13054.6666666667,5472.25,0,5505.25,5836.58333333333,7159.08333333333,-5836.58333333333,5895.58333333333,15080.37,18592.9166666667,TRUE,0.297868812047599,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-01,quiet,6030.66666666667,12149.1666666667,-6007.66666666667,3185.75,11.5,-5258.58333333333,6864.58333333333,5258.58333333333,5284.58333333333,15080.37,18179.8333333333,TRUE,0.331722879747706,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-02,quiet,2197,9067,-2196,2167.41666666667,0.5,-2202,6578,2202,2489,15080.37,11264,TRUE,0.195046164772727,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-03,quiet,1488.25,5254,522.25,470.833333333333,1005.25,892.666666666667,2958.66666666667,-892.666666666667,2295.33333333333,15080.37,6742.25,TRUE,0.220734917868664,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-04,quiet,279.5,4088.66666666667,202.5,0,241,520,3345.66666666667,-520,743,15080.37,4368.16666666667,TRUE,0.0639856537830516,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-05,quiet,430,3132.33333333333,31.5,124.5,230.75,-401.333333333333,1732.66666666667,401.333333333333,1399.66666666667,15080.37,3562.33333333333,TRUE,0.12070740151586,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-06,quiet,3361.41666666667,9168,1641.91666666667,859.5,2501.66666666667,323.666666666667,6297.66666666667,-323.666666666667,2870.33333333333,15080.37,12529.4166666667,TRUE,0.268281976415502,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-07,quiet,2229.91666666667,5461,2111.25,0,2170.58333333333,2372,2969.66666666667,-2372,2491.33333333333,15080.37,7690.91666666667,TRUE,0.289941597772264,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-08,quiet,2518.58333333333,8991,2476.58333333333,0,2497.58333333333,2584,6363,-2584,2628,15080.37,11509.5833333333,TRUE,0.218824892299895,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-09,quiet,1225.16666666667,5379.5,139.833333333333,0,682.5,1065.08333333333,3983.91666666667,-1065.08333333333,1395.58333333333,15080.37,6604.66666666667,TRUE,0.185500151408095,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-10,quiet,2327.41666666667,7473.5,-2232.41666666667,1433.75,47.5,-3252.75,4153.75,3252.75,3319.75,15080.37,9800.91666666667,TRUE,0.237469284335649,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-11,quiet,6245.75,14577.5,-6230.75,6118.75,7.5,-6852.25,7725.25,6852.25,6852.25,15080.37,20823.25,TRUE,0.299941171527019,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-12,quiet,5538.41666666667,12633.1666666667,3812.41666666667,124.5,4675.41666666667,4488.58333333333,6841.58333333333,-4488.58333333333,5791.58333333333,15080.37,18171.5833333333,TRUE,0.304784484932977,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-13,quiet,1979.16666666667,4903.83333333333,470.833333333333,743.5,1225,127.75,2652.75,-127.75,2251.08333333333,15080.37,6883,TRUE,0.287544191001986,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-14,quiet,5390.75,11982.8333333333,5364.75,0,5377.75,5712.16666666667,6160.66666666667,-5712.16666666667,5822.16666666667,15080.37,17373.5833333333,TRUE,0.310284291764796,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-15,quiet,104.5,1644,52.5,0,78.5,48,1527,-48,117,15080.37,1748.5,TRUE,0.0597655132971118,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-16,quiet,213,2712,191,0,202,190.5,2503.5,-190.5,208.5,15080.37,2925,TRUE,0.0728205128205128,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-17,quiet,4523.75,10369.8333333333,-4391.75,4040.91666666667,66,-4515.41666666667,5734.41666666667,4515.41666666667,4635.41666666667,15080.37,14893.5833333333,TRUE,0.303738187026852,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-18,quiet,641.75,2625.5,-87.25,244.5,277.25,-42.5833333333333,1707.08333333333,42.5833333333333,918.416666666667,15080.37,3267.25,TRUE,0.196419006810008,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-19,quiet,263.75,1558.83333333333,234.75,0,249.25,203.5,1338.5,-203.5,220.333333333333,15080.37,1822.58333333333,TRUE,0.144712175940743,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-20,quiet,507,2587.33333333333,13,112,260,54.6666666666667,1824.33333333333,-54.6666666666667,763,15080.37,3094.33333333333,TRUE,0.163847893999785,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-21,quiet,1379.5,3726.16666666667,-582.5,123.5,398.5,-92.5,2852.5,92.5,873.666666666667,15080.37,5105.66666666667,TRUE,0.270189984984005,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-22,quiet,2188,4879.5,-550,371.5,819,-490.75,3790.75,490.75,1088.75,15080.37,7067.5,TRUE,0.309586133710647,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-23,quiet,3283.58333333333,9427,3098.91666666667,0,3191.25,2581.5,6611.83333333333,-2581.5,2815.16666666667,15080.37,12710.5833333333,TRUE,0.258334589941453,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-02-28,quiet,2901.83333333333,6542.83333333333,2901.83333333333,0,2901.83333333333,2336.41666666667,4206.41666666667,-2336.41666666667,2336.41666666667,0,9444.66666666667,TRUE,0.307245711865603,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-01,quiet,1405.33333333333,3490,-1324.33333333333,0,40.5,-1330,2090,1330,1400,15080.37,4895.33333333333,TRUE,0.287076126923601,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-02,quiet,558.5,3826,-540.5,0,9,-542,3263,542,563,15080.37,4384.5,TRUE,0.127380545102064,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-03,quiet,584,4220.16666666667,311,0,447.5,294.916666666667,3635.25,-294.916666666667,584.916666666667,15080.37,4804.16666666667,TRUE,0.121561144839549,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-04,quiet,1650.33333333333,5604.16666666667,1597.33333333333,0,1623.83333333333,1603.08333333333,3927.08333333333,-1603.08333333333,1677.08333333333,15080.37,7254.5,TRUE,0.227490982608496,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-05,quiet,9724.5,21261,-9631.5,9331,46.5,-10113.5,11045.5,10113.5,10215.5,15080.37,30985.5,TRUE,0.313840344677349,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-06,quiet,2687.25,6129.5,-986.75,1837,850.25,-1165.25,3064.75,1165.25,3064.75,15080.37,8816.75,TRUE,0.304789179686392,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-12,quiet,596,1689.33333333333,-596,369,0,-658.666666666667,1030.66666666667,658.666666666667,658.666666666667,15080.37,2285.33333333333,TRUE,0.260793465577596,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-13,quiet,2091.66666666667,4774.66666666667,1589.66666666667,0,1840.66666666667,1539.91666666667,2906.41666666667,-1539.91666666667,1868.25,15080.37,6866.33333333333,TRUE,0.30462643817661,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-14,quiet,402,2859.16666666667,343,0,372.5,717,2032.16666666667,-717,827,15080.37,3261.16666666667,TRUE,0.123268768845505,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-15,quiet,2984.83333333333,6661.33333333333,831.833333333333,0,1908.33333333333,712.416666666667,3792.75,-712.416666666667,2868.58333333333,15080.37,9646.16666666667,TRUE,0.309432071461893,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-16,quiet,593.333333333333,2528.16666666667,-497.333333333333,0,48,-506.583333333333,1916.58333333333,506.583333333333,611.583333333333,15080.37,3121.5,TRUE,0.190079555769128,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-17,quiet,1532,3926,1528,0,1530,1546.5,2370.5,-1546.5,1555.5,15080.37,5458,TRUE,0.28068889703188,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-18,quiet,4431.33333333333,13328.5,-3938.66666666667,3020.25,246.333333333333,-4112.58333333333,8676.75,4112.58333333333,4651.75,15080.37,17759.8333333333,TRUE,0.249514353550615,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-19,quiet,2189.58333333333,6207.66666666667,-552.583333333333,232.416666666667,818.5,-540.25,3992.58333333333,540.25,2215.08333333333,15080.37,8397.25,TRUE,0.260750047138448,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-20,quiet,942.166666666667,3404.66666666667,852.833333333333,0,897.5,839.666666666667,2333.33333333333,-839.666666666667,1071.33333333333,15080.37,4346.83333333333,TRUE,0.2167478240865,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-21,quiet,3949.75,9561.5,3949.75,0,3949.75,4143.25,5418.25,-4143.25,4143.25,0,13511.25,TRUE,0.292330465352947,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-22,quiet,2257.33333333333,6397.83333333333,-2145.33333333333,0,56,-1354.16666666667,4935.16666666667,1354.16666666667,1462.66666666667,15080.37,8655.16666666667,TRUE,0.260807610098015,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-23,quiet,4186,10796.5,-2596,2067.08333333333,795,-3105.25,6994.25,3105.25,3802.25,15080.37,14982.5,TRUE,0.27939262472885,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-24,quiet,1689.16666666667,5576.33333333333,1097.83333333333,229.25,1393.5,517.333333333333,4090.66666666667,-517.333333333333,1485.66666666667,15080.37,7265.5,TRUE,0.232491455050123,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-25,quiet,3253.66666666667,8877.66666666667,-3243.66666666667,486.583333333333,5,-2367.33333333333,6510.33333333333,2367.33333333333,2367.33333333333,15080.37,12131.3333333333,TRUE,0.26820355003572,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-26,quiet,3535.08333333333,8540.66666666667,1535.08333333333,125,2535.08333333333,1177.83333333333,6278.83333333333,-1177.83333333333,2261.83333333333,15080.37,12075.75,TRUE,0.292742341745509,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-27,quiet,1268,3871.83333333333,1207.33333333333,0,1237.66666666667,966.916666666667,2870.58333333333,-966.916666666667,1001.25,15080.37,5139.83333333333,TRUE,0.246700606375045,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-28,quiet,2622.91666666667,8067.16666666667,2622.91666666667,0,2622.91666666667,3271.08333333333,4796.08333333333,-3271.08333333333,3271.08333333333,0,10690.0833333333,TRUE,0.245359796072684,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-03-29,quiet,2936.16666666667,10261.5,-2598.16666666667,0,169,-1272.91666666667,8586.91666666667,1272.91666666667,1674.58333333333,15080.37,13197.6666666667,TRUE,0.222476195287046,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-04-02,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-03,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-04,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-05,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-06,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-07,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-08,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-09,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-10,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-11,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-12,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-13,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-14,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-15,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-16,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-17,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-18,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-19,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-20,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-21,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-22,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-23,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-24,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-25,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-26,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-27,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-28,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-29,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-04-30,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-05-01,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-05-02,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-05-03,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-05-04,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-05-05,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-05-06,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-05-07,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-05-08,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-05-09,quiet,0,0,0,0,0,0,0,0,0,0,0,FALSE,,no change
PPCCGT,2022-05-13,quiet,4635,9270,-736.333333333333,2655.66666666667,1949.33333333333,-736.333333333333,4635,736.333333333333,4635,15080.37,13905,TRUE,0.333333333333333,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-14,quiet,7938.41666666667,16859.5,3766.91666666667,2084.08333333333,5852.66666666667,4316.41666666667,8489.08333333333,-4316.41666666667,8370.41666666667,15080.37,24797.9166666667,TRUE,0.320124338402084,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-15,quiet,3881.08333333333,9565.66666666667,873.916666666667,248.416666666667,2377.5,363.166666666667,3732.83333333333,-1063.66666666667,5143.83333333333,14184.0414394278,13446.75,TRUE,0.288626124032449,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-16,quiet,2639,7855,435,0,1537,995.5,3715.5,-315,3909.5,14026.8075863297,10494,TRUE,0.251477034495902,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-17,quiet,4526,11761.5,4501,0,4513.5,2911.25,4771.25,-4514.25,6647.75,9972.46,16287.5,TRUE,0.277881811204912,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-18,quiet,38.5,1743,37.5,0,38,-35,733,15,810,10151.5001443299,1781.5,TRUE,0.0216110019646365,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-19,quiet,4573.5,8604,-4565.5,0,4,-219,4710,1806,3571.5,14541.4968796434,13177.5,TRUE,0.347068867387593,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-20,quiet,1377,9059,-1372,0,2.5,-2392,4067,3572,4699.5,14917.8078588841,10436,TRUE,0.131947106170947,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-21,quiet,1622.91666666667,4226.16666666667,-1622.91666666667,1609.25,0,-1924.08333333333,2119.08333333333,1941.58333333333,2107.08333333333,14972.6661053458,5849.08333333333,TRUE,0.277465129863654,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-22,quiet,10,1606,-10,0,0,306.5,819.5,-354,784,12929.6710526316,1616,TRUE,0.00618811881188119,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-23,quiet,1594.91666666667,5806.16666666667,1568.91666666667,0,1581.91666666667,1797.58333333333,2960.58333333333,-1710.08333333333,2843.08333333333,14836.6720038168,7401.08333333333,TRUE,0.215497731188002,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-24,quiet,1924.83333333333,6299.83333333333,1619.83333333333,0,1772.33333333333,-231.333333333333,2471.5,-1436.16666666667,2378.33333333333,12701.8663495257,8224.66666666667,TRUE,0.234031774337359,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-25,quiet,1384.83333333333,6255.83333333333,1377.83333333333,0,1381.33333333333,775.25,3162.58333333333,-1044.25,1768.25,10375.8277888612,7640.66666666667,TRUE,0.181245092051304,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-26,quiet,2961.83333333333,8706.16666666667,2961.83333333333,0,2961.83333333333,1563.58333333333,3408.58333333333,-2781.08333333333,3617.58333333333,9972.46,11668,TRUE,0.25384241800937,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-27,quiet,62,2115,30,0,46,586.5,603.5,-13,529,9972.46,2177,TRUE,0.0284795590261828,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-28,quiet,248,4921,-219,0,14.5,-357.5,357.5,592.5,1175.5,15080.37,5169,TRUE,0.0479783323660283,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-29,quiet,6124.41666666667,15646.1666666667,-6124.41666666667,2739.16666666667,0,-3950.08333333333,4577.08333333333,4078.58333333333,4419.58333333333,15080.37,21770.5833333333,TRUE,0.281316149084966,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-30,quiet,5208.41666666667,13606.5,1000.41666666667,875,3104.41666666667,1371.25,4801.25,-108.25,4663.25,15080.37,18814.9166666667,TRUE,0.276823796721573,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-05-31,quiet,4389.25,13824.5,-1929.25,2969.25,1230,-2174,3942,2465.5,6521,14557.2561637544,18213.75,TRUE,0.240985519181937,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-01,quiet,6935.25,16006,6926.25,0,6930.75,4580.33333333333,4776.66666666667,-6817.33333333333,7999.33333333333,9987.94790175864,22941.25,TRUE,0.302304800305127,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-02,quiet,415.5,3114,415.5,0,415.5,616,616,-211,755.5,9972.46,3529.5,TRUE,0.117722056948576,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-03,quiet,883,3820,-879,0,2,113,1474,414,913.5,15080.37,4703,TRUE,0.187752498405273,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-04,quiet,7486.91666666667,18930.8333333333,-7486.91666666667,4000.33333333333,0,-3090.41666666667,9030.41666666667,6495.41666666667,6495.41666666667,15080.37,26417.75,TRUE,0.283404781507383,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-05,quiet,4701.83333333333,13619.3333333333,1701.83333333333,1500,3201.83333333333,-1376.83333333333,6829.16666666667,-288.666666666667,5437.66666666667,14494.952266569,18321.1666666667,TRUE,0.256633947983662,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-06,quiet,699.833333333333,7728.83333333333,699.833333333333,0,699.833333333333,2415.41666666667,3170.41666666667,-2748.41666666667,3165.91666666667,12373.0443342037,8428.66666666667,TRUE,0.083030135252709,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-07,quiet,5148.91666666667,10902.1666666667,5148.91666666667,0,5148.91666666667,1580.75,3596.75,-3036.25,3317.41666666667,15080.37,16051.0833333333,TRUE,0.320783124711209,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-08,quiet,828.833333333333,4808.16666666667,828.833333333333,0,828.833333333333,232.083333333333,1238.08333333333,-683.083333333333,683.083333333333,0,5637,TRUE,0.14703447460233,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-09,quiet,1597.83333333333,4354.16666666667,-1597.83333333333,0,0,-1026.08333333333,1026.08333333333,248.083333333333,338.083333333333,15080.37,5952,TRUE,0.268453181003584,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-10,quiet,141,2044,109,0,125,-23.5,210.5,-120,364,15080.37,2185,TRUE,0.0645308924485126,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-11,quiet,4476.41666666667,10016.5,-4476.41666666667,3245,0,-3061.25,3265.25,3476.83333333333,3731.83333333333,15080.37,14492.9166666667,TRUE,0.308869275220654,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-12,quiet,3378.41666666667,15810.5,3378.41666666667,0,3378.41666666667,2695.25,2924.25,-3203.83333333333,3905.83333333333,15080.37,19188.9166666667,TRUE,0.176060833727803,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-17,quiet,649.5,1259.66666666667,649.5,0,649.5,-629.833333333333,629.833333333333,629.833333333333,629.833333333333,15080.37,1909.16666666667,TRUE,0.340200785683108,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-22,quiet,40.5,0,-30.5,0,5,0,0,0,0,0,40.5,TRUE,1,availability shift (net)
PPCCGT,2022-06-23,quiet,8694.25,8252,-8694.25,5507.5,0,3971,3971,-4126,4276,9972.46,16946.25,TRUE,0.51304860957439,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-24,quiet,7445.91666666667,17984,7445.91666666667,0,7445.91666666667,7065.5,10200.5,-7269.5,7419.5,0,25429.9166666667,TRUE,0.292801457600792,posture-relevant (cheap moved / absence deepened)
PPCCGT,2022-06-25,quiet,5165.91666666667,10237.5,-4138.91666666667,2983.25,513.5,-3006,5608,3309.5,4269,15080.37,15403.4166666667,TRUE,0.335374727468473,posture-relevant (cheap moved / absence deepened)
